gtdb_species_clade_id,phylogenetic_tree_id,GTDB_species,no_genomes,no_core,no_aux_genome,no_singleton_gene_clusters,no_gene_clusters,mean_intra_species_ANI,min_intra_species_ANI,singleton_fraction,core_fraction,aux_fraction
s__Lactococcus_cremoris--RS_GCF_001591705.1,51dbd94c-dceb-5257-ac40-059a8b84c323,s__Lactococcus_cremoris,82,1580,11579,5341.0,13159,98.64,97.45,0.40588190591990275,0.12006991412721331,0.8799300858727866
s__Alistipes_onderdonkii--GB_GCA_025145285.1,d662c7dd-3a4e-5843-8755-5a2d9c853c21,s__Alistipes_onderdonkii,84,1940,15558,9966.0,17498,97.58,96.78,0.5695508058063778,0.11086981369299348,0.8891301863070065
s__Acinetobacter_radioresistens--RS_GCF_006757745.1,6e981089-c068-5bd0-8086-acc3d081fbd2,s__Acinetobacter_radioresistens,76,2429,13861,9254.0,16290,98.52,97.95,0.5680785758133824,0.149109883364027,0.850890116635973
s__Pseudomonas_E_asiatica--RS_GCF_009932335.1,361ede08-cb1e-5b34-a2c2-7a4c0751a631,s__Pseudomonas_E_asiatica,82,4270,25481,14016.0,29751,98.33,96.05,0.4711102147826964,0.1435245874088266,0.8564754125911734
s__Porphyromonas_gingivalis--RS_GCF_000010505.1,6d255650-7579-5639-a940-004baad94014,s__Porphyromonas_gingivalis,84,1452,8187,4037.0,9639,98.31,97.95,0.4188193796036933,0.15063803299097417,0.8493619670090259
s__Burkholderia_ambifaria--RS_GCF_000203915.1,5c98418f-6d76-5bc7-b8d6-17069c07182f,s__Burkholderia_ambifaria,88,5068,23911,12517.0,28979,97.39,95.73,0.4319334690638048,0.1748852617412609,0.825114738258739
s__Gemmiger_qucibialis--GB_GCA_004000625.1,69c7ea07-db20-5db5-829f-aa35a9046d1b,s__Gemmiger_qucibialis,88,1719,17306,12239.0,19025,98.39,97.55,0.643311432325887,0.09035479632063075,0.9096452036793693
s__Piscirickettsia_salmonis--RS_GCF_000297215.2,f2278b50-9978-5309-994a-dc24fe4c2052,s__Piscirickettsia_salmonis,83,1888,7486,3347.0,9374,97.5,95.1,0.3570514188180072,0.2014081502026883,0.7985918497973117
s__Gemmiger_formicilis--RS_GCF_900167555.1,b5cce45d-05de-5244-b140-49f44fa51cee,s__Gemmiger_formicilis,56,1728,16187,10730.0,17915,97.56,95.81,0.5989394362266257,0.09645548423109127,0.9035445157689087
s__Acinetobacter_seifertii--RS_GCF_000368065.1,f5b95c52-6aea-5ca3-bbe1-aa0f314fa244,s__Acinetobacter_seifertii,80,2868,19582,11751.0,22450,96.88,96.48,0.5234298440979955,0.12775055679287306,0.8722494432071269
s__Enterococcus_D_casseliflavus--RS_GCF_001544095.1,055dfcbd-40be-5f12-92f6-ef8791a7611a,s__Enterococcus_D_casseliflavus,83,2509,18165,10933.0,20674,98.27,97.35,0.5288284802166973,0.12136016252297571,0.8786398374770242
s__Aeromonas_salmonicida--RS_GCF_001643305.1,a29c5e21-a0da-5c86-aadf-8feed2fbca51,s__Aeromonas_salmonicida,80,3353,16417,9480.0,19770,98.93,96.85,0.4795144157814871,0.16960040465351542,0.8303995953464846
s__Pseudomonas_E_chlororaphis_F--RS_GCF_003850345.1,f098f7f4-207c-508d-a48e-1f3f94ec2e4e,s__Pseudomonas_E_chlororaphis_F,82,4971,16735,9528.0,21706,96.16,95.02,0.43895697042292453,0.2290150188887865,0.7709849811112135
s__Rhodococcus_equi--RS_GCF_002094305.1,9e340b83-849d-55ab-a19b-0b160e16c0e5,s__Rhodococcus_equi,83,4295,13533,9268.0,17828,99.04,98.59,0.5198564056540274,0.24091317029391968,0.7590868297060803
s__Pseudomonas_E_tremae--RS_GCF_001401155.1,acbc3bb9-5d0b-5556-ae83-15d748235857,s__Pseudomonas_E_tremae,85,4335,14713,7499.0,19048,99.02,98.42,0.39368962620747583,0.22758294834103318,0.7724170516589668
s__Streptococcus_sp001556435--RS_GCF_009738225.1,8a16e61d-3afe-505b-bfd6-24daea62cab6,s__Streptococcus_sp001556435,83,1497,10316,6073.0,11813,96.13,95.45,0.5140946414966562,0.12672479471768391,0.8732752052823161
s__Faecalibacterium_duncaniae--RS_GCF_010509575.1,a128056d-d2a7-5550-9143-0d5ef3ce9cdb,s__Faecalibacterium_duncaniae,62,1655,15797,9173.0,17452,97.26,96.31,0.5256131102452442,0.09483153793261517,0.9051684620673849
s__Mesorhizobium_sp002294985--RS_GCF_002294985.1,ca196996-6f3e-5434-87b6-681e06ad6e39,s__Mesorhizobium_sp002294985,84,4509,49578,31516.0,54087,97.27,96.78,0.5826908499269695,0.0833656886127905,0.9166343113872095
s__Enterococcus_E_cecorum--RS_GCF_000407565.1,f5d7d47d-7272-5421-a559-c739f8d0c325,s__Enterococcus_E_cecorum,84,1507,12563,6638.0,14070,97.55,95.75,0.4717839374555792,0.10710732054015636,0.8928926794598436
s__Curtobacterium_flaccumfaciens--RS_GCF_013359815.1,5d552e6d-b04e-5a17-8a6c-b83cf4683a51,s__Curtobacterium_flaccumfaciens,82,2728,13206,7948.0,15934,96.92,95.24,0.4988075812727501,0.17120622568093385,0.8287937743190662
s__Serratia_marcescens--RS_GCF_017299535.1,94685631-8a0d-58e2-9a35-92536cfa5994,s__Serratia_marcescens,57,4201,12496,8645.0,16697,99.36,98.47,0.5177576810205426,0.25160208420674374,0.7483979157932563
s__Blautia_A_massiliensis--RS_GCF_001487165.1,b5ed78b4-b7ce-5797-b499-bcb1709879f9,s__Blautia_A_massiliensis,81,2034,23424,13773.0,25458,97.97,95.87,0.5410087202451096,0.07989629978788593,0.9201037002121141
s__Clostridium_AQ_innocuum--RS_GCF_012317185.1,3c3ebda5-3377-5759-bb65-af4413812158,s__Clostridium_AQ_innocuum,81,3035,16743,8460.0,19778,97.89,97.12,0.4277480028314289,0.1534533319850339,0.8465466680149661
s__Lactobacillus_jensenii--RS_GCF_001436455.1,68d468aa-d9be-5847-9139-2fd6ca9546fc,s__Lactobacillus_jensenii,68,1280,4135,2522.0,5415,99.87,99.63,0.4657433056325023,0.2363804247460757,0.7636195752539243
s__Pseudomonas_E_protegens--RS_GCF_000397205.1,5c582652-13d7-56fd-8618-512cd0cede0a,s__Pseudomonas_E_protegens,78,5532,11941,7290.0,17473,98.78,97.08,0.41721513191781606,0.31660275854175013,0.6833972414582499
s__Chlamydophila_psittaci--RS_GCF_000204255.1,d307d09e-16ce-5adf-a951-8e5fbbe6d5ed,s__Chlamydophila_psittaci,64,960,1511,1168.0,2471,99.67,97.64,0.4726831242411979,0.3885066774585188,0.6114933225414811
s__Aliarcobacter_butzleri--RS_GCF_900187115.1,4bc9343d-40f9-5afb-be32-a79d86275e0a,s__Aliarcobacter_butzleri,81,1740,13691,8564.0,15431,97.53,96.98,0.5549867150541119,0.1127600285140302,0.8872399714859698
s__Xanthomonas_A_translucens--RS_GCF_000331775.1,0225e691-92ef-5442-a825-efe9cb24244c,s__Xanthomonas_A_translucens,80,2858,14485,5948.0,17343,97.24,95.18,0.34296257856195583,0.1647927117569048,0.8352072882430952
s__Acinetobacter_sp002018365--RS_GCF_002018365.1,15012af8-4b64-5449-b0a7-d2de8a7624a3,s__Acinetobacter_sp002018365,82,2366,16912,8168.0,19278,95.69,95.34,0.42369540408756096,0.12273057371096587,0.8772694262890341
s__Rhodococcus_qingshengii--RS_GCF_023221595.1,3a371d5c-258a-5d14-84ef-96ea67f2644e,s__Rhodococcus_qingshengii,69,5206,33484,21701.0,38690,98.53,97.53,0.5608942879296976,0.1345567330059447,0.8654432669940553
s__Phascolarctobacterium_faecium--RS_GCF_003269275.1,aec5d2ce-fd36-5aab-8748-4f76a0b191dd,s__Phascolarctobacterium_faecium,81,1793,9701,6580.0,11494,98.74,97.4,0.5724725943970768,0.1559944318775013,0.8440055681224987
s__Pelagibacter_sp003209915--GB_GCA_003209915.1,dfaa70da-c763-5b0d-b173-a7a8b8c104e0,s__Pelagibacter_sp003209915,79,1054,8633,6607.0,9687,96.72,95.04,0.6820481057086817,0.10880561577371735,0.8911943842262826
s__Corynebacterium_glutamicum--RS_GCF_000011325.1,d3b28678-e7b9-50bf-a5e0-41a96366f4cb,s__Corynebacterium_glutamicum,81,2292,7165,3669.0,9457,98.67,97.34,0.38796658559796976,0.2423601564978323,0.7576398435021677
s__Lactobacillus_gasseri--RS_GCF_000014425.1,17391601-05ca-5412-b6bb-3a2c4728b09f,s__Lactobacillus_gasseri,46,1432,4900,2630.0,6332,99.26,96.79,0.4153506001263424,0.22615287428932407,0.7738471257106759
s__Alistipes_putredinis--RS_GCF_000154465.1,977a2261-21c6-588d-927c-0457d96b8768,s__Alistipes_putredinis,69,1465,13447,9381.0,14912,98.9,96.34,0.6290906652360515,0.09824302575107297,0.9017569742489271
s__Acinetobacter_junii--RS_GCF_000368765.1,3f252639-e790-59ba-b6f1-964ca54b0ed1,s__Acinetobacter_junii,76,2287,17891,10249.0,20178,98.01,97.21,0.507929428089999,0.11334126276142334,0.8866587372385767
s__Staphylococcus_simulans--RS_GCF_002902285.1,56bbee97-12d5-5f38-81cd-8cde29d9eff3,s__Staphylococcus_simulans,78,2172,7416,4274.0,9588,98.92,98.61,0.44576554025865667,0.2265331664580726,0.7734668335419274
s__Rickettsia_rickettsii--RS_GCF_001951015.1,0cc4df0b-df62-578b-8d45-fa1bbcaef228,s__Rickettsia_rickettsii,78,885,5018,2151.0,5903,98.14,97.35,0.3643909876334067,0.14992376757580891,0.8500762324241911
s__Latilactobacillus_sakei--RS_GCF_002370355.1,1fda942e-cd63-587f-84b5-7ae5c850d15f,s__Latilactobacillus_sakei,73,1525,5388,2635.0,6913,98.14,96.95,0.3811659192825112,0.2205988716910169,0.7794011283089831
s__Bacillus_A_nitratireducens--RS_GCF_001884135.1,ad436be9-b237-56ea-ac70-7df072b201be,s__Bacillus_A_nitratireducens,13,4092,7902,3508.0,11994,98.14,95.62,0.29247957311989325,0.3411705852926463,0.6588294147073537
s__Methanosarcina_mazei--RS_GCF_000970205.1,7b5e6f2a-a567-5a12-b7d5-3efc4d3a3615,s__Methanosarcina_mazei,77,2826,9427,5435.0,12253,98.57,98.01,0.4435648412633641,0.23063739492369215,0.7693626050763078
s__Fimenecus_sp000432435--GB_GCA_000432435.1,de8d8c7e-abf0-5bc7-b974-0fb50fbde826,s__Fimenecus_sp000432435,78,1489,11668,8531.0,13157,98.39,97.89,0.648400091206202,0.11317169567530592,0.8868283043246941
s__Dorea_formicigenerans--GB_GCA_025150245.1,322cd7f4-6361-5170-9e7d-a8d938867fbd,s__Dorea_formicigenerans,68,1796,17088,9404.0,18884,97.75,97.01,0.49798771446727386,0.09510696886252913,0.9048930311374709
s__Prevotella_sp015074785--RS_GCF_015074785.1,9f2a86d0-7f19-579e-bb4c-9948e000ad53,s__Prevotella_sp015074785,71,1714,19732,9555.0,21446,96.71,95.99,0.44553762939475894,0.079921663713513,0.9200783362864869
s__Actinobacillus_lignieresii--RS_GCF_900444945.1,46a59318-309d-52a4-90ac-93f4be0cc07f,s__Actinobacillus_lignieresii,70,1831,4221,2078.0,6052,96.64,96.41,0.3433575677461996,0.30254461335095834,0.6974553866490416
s__Dickeya_dianthicola--RS_GCF_000365305.1,fe3d89e8-7ccf-5a9b-ad56-ae60c8552a1a,s__Dickeya_dianthicola,66,3590,5658,2637.0,9248,99.47,97.48,0.2851427335640138,0.38819204152249137,0.6118079584775087
s__Acinetobacter_ursingii--RS_GCF_000368825.1,b3f4abb8-31cc-5b53-a4bd-6af2d6e28122,s__Acinetobacter_ursingii,72,2454,14244,8256.0,16698,97.72,96.95,0.4944304707150557,0.14696370822853036,0.8530362917714697
s__Ligilactobacillus_ruminis--RS_GCF_900113455.1,8c47b670-ab08-5d25-9326-adde1660ed08,s__Ligilactobacillus_ruminis,69,1449,8027,5036.0,9476,97.22,96.51,0.5314478682988603,0.1529126213592233,0.8470873786407767
s__Helicobacter_pylori_CJ--RS_GCF_003637685.1,6c6b6466-b20a-5365-9ef7-5730992401c9,s__Helicobacter_pylori_CJ,72,1165,7933,5270.0,9098,95.64,95.34,0.5792481864145966,0.12805012090569357,0.8719498790943064
s__Mycobacterium_chelonae--RS_GCF_001632805.1,a135942b-214f-5048-862a-f13664e1fc67,s__Mycobacterium_chelonae,73,4071,15815,7721.0,19886,95.72,95.27,0.38826309966810824,0.2047168862516343,0.7952831137483657
s__Faecalibacillus_intestinalis--RS_GCF_003024685.1,7b25f454-9e93-5a0b-8dbe-87a15333ea73,s__Faecalibacillus_intestinalis,65,1683,16877,9709.0,18560,97.67,95.98,0.5231142241379311,0.09067887931034482,0.9093211206896552
s__Aeromonas_dhakensis--RS_GCF_000820305.1,a4c29288-c4ea-5db4-8fd0-8ce64d97e654,s__Aeromonas_dhakensis,64,3736,11432,7369.0,15168,97.33,96.54,0.48582542194092826,0.24630801687763712,0.7536919831223629
s__Pseudomonas_E_monteilii--RS_GCF_000730605.1,67638f14-d8c4-5bf1-88d9-812eb13476f4,s__Pseudomonas_E_monteilii,73,4063,19726,9620.0,23789,97.87,95.46,0.4043885829585102,0.17079322375888015,0.8292067762411198
s__Klebsiella_terrigena--RS_GCF_006539725.1,2388b695-25d8-5492-ab7e-c75e73845bcf,s__Klebsiella_terrigena,64,4092,11966,7482.0,16058,97.28,96.63,0.4659359820650143,0.2548262548262548,0.7451737451737451
s__Akkermansia_sp004167605--RS_GCF_004167605.1,455e7227-6fe7-520a-acf9-22644bc4a212,s__Akkermansia_sp004167605,73,2532,5056,4179.0,7588,99.95,99.06,0.5507380073800738,0.33368476541908276,0.6663152345809172
s__Prochlorococcus_A_sp000635495--GB_GCA_000635495.1,1fef4fd7-4d34-57fa-89a4-94a643af9b4e,s__Prochlorococcus_A_sp000635495,74,1510,19576,14576.0,21086,98.29,95.15,0.6912643460115716,0.07161149577918999,0.92838850422081
s__Rhizobium_leguminosarum_L--RS_GCF_000009265.1,9a4af50f-49e6-50e6-8aa5-6bb46090a787,s__Rhizobium_leguminosarum_L,71,5905,21020,11183.0,26925,98.51,95.46,0.415338904363974,0.2193129062209842,0.7806870937790158
s__Bariatricus_comes--GB_GCA_025149785.1,bb7d7628-46f8-5436-a445-a1970065ef71,s__Bariatricus_comes,64,1882,18034,10319.0,19916,98.29,96.8,0.5181261297449287,0.09449688692508536,0.9055031130749146
s__Staphylococcus_xylosus--RS_GCF_002732165.1,15d93b29-9eea-547d-beea-fd1c1b937b15,s__Staphylococcus_xylosus,66,2295,7943,5220.0,10238,98.39,97.01,0.5098652080484469,0.22416487595233445,0.7758351240476655
s__Pseudomonas_E_cerasi--RS_GCF_900074915.1,bc2f0036-9cf6-5ee9-bb51-df739cfc0567,s__Pseudomonas_E_cerasi,70,4452,14905,8229.0,19357,98.51,98.24,0.42511752854264606,0.2299943173012347,0.7700056826987653
s__Flavonifractor_plautii--RS_GCF_000239295.1,b05d90c0-74b0-50a3-b017-44364df85936,s__Flavonifractor_plautii,70,2588,26318,14141.0,28906,98.24,97.77,0.4892063931363731,0.08953158513803362,0.9104684148619664
s__Clostridium_butyricum--RS_GCF_006742065.1,e5120aaf-e515-5f3f-b799-44d2d82b174b,s__Clostridium_butyricum,66,3190,13079,6660.0,16269,98.61,97.46,0.4093675087589895,0.19607843137254902,0.803921568627451
s__Sulfitobacter_mediterraneus--RS_GCF_003054325.1,af638b34-f833-5ab0-8597-1870eaf48bec,s__Sulfitobacter_mediterraneus,52,3501,2540,1074.0,6041,96.54,96.39,0.1777851349114385,0.5795398112895216,0.4204601887104784
s__Mycobacterium_marinum--RS_GCF_003391395.1,40b70408-7578-58bf-bba3-7af1c0dd9ddd,s__Mycobacterium_marinum,69,4391,19386,8852.0,23777,98.94,97.5,0.37229255162552044,0.18467426504605292,0.8153257349539471
s__Providencia_rettgeri_D--RS_GCF_013255915.1,119efa1d-b0ec-5f48-a0b0-11d0db8ed598,s__Providencia_rettgeri_D,67,3399,12631,5735.0,16030,98.54,97.2,0.3577666874610106,0.21203992514036182,0.7879600748596381
s__Mesorhizobium_wenxiniae--RS_GCF_002284535.1,11ded7e4-a57d-566b-9034-4b79aa232f5c,s__Mesorhizobium_wenxiniae,72,4422,46248,28947.0,50670,96.52,95.32,0.5712847838957963,0.08727057430432208,0.9127294256956779
s__Haemophilus_influenzae_D--RS_GCF_900475755.1,76d3f074-92c3-512e-b5b2-61e17da3e9c6,s__Haemophilus_influenzae_D,71,1389,5245,2189.0,6634,96.97,95.46,0.3299668375037685,0.2093759421163702,0.7906240578836298
s__Campylobacter_fetus--RS_GCF_900475935.1,73e8a448-5f51-5732-9688-f4793f45d065,s__Campylobacter_fetus,68,1567,5491,3046.0,7058,99.5,97.66,0.43156701615188436,0.22201756871635023,0.7779824312836497
s__Sphingomonas_koreensis--RS_GCF_002797435.1,1d79b707-10ef-53c6-b6f1-79a1dcaedf75,s__Sphingomonas_koreensis,72,4559,3074,1767.0,7633,98.13,98.0,0.23149482510153283,0.5972749901742435,0.4027250098257566
s__Aliivibrio_fischeri--RS_GCF_023983475.1,1b26f229-e143-5247-9532-91f11e70ea48,s__Aliivibrio_fischeri,70,3043,11780,5911.0,14823,96.32,95.37,0.3987721783714498,0.20528907778452404,0.7947109222154759
s__Acinetobacter_soli--RS_GCF_000760595.1,3612d5b8-6a82-597d-b491-b4b54e0eafd1,s__Acinetobacter_soli,71,2616,14995,9893.0,17611,98.49,98.17,0.5617511782408722,0.14854352393390494,0.8514564760660951
s__Xanthomonas_hortorum--RS_GCF_002939985.1,d920b8fd-3b88-5361-893e-c10e53e3dacd,s__Xanthomonas_hortorum,71,3642,8871,4376.0,12513,98.81,97.51,0.3497162950531447,0.2910573004075761,0.7089426995924238
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1,831950db-a754-52e0-b364-621026f1f7a4,s__Stenotrophomonas_maltophilia_F,12,3617,3829,2638.0,7446,98.76,98.38,0.35428417942519475,0.4857641686811711,0.5142358313188289
s__Listeria_monocytogenes_B--RS_GCF_000307025.1,2f0fc494-6adf-51ba-916f-03cbaa801b69,s__Listeria_monocytogenes_B,1923,2580,25475,15097.0,28055,99.47,95.21,0.538121546961326,0.09196221707360541,0.9080377829263946
s__Mycobacterium_abscessus--RS_GCF_000069185.1,4d9ff082-b528-5b10-a7d9-25a601eb01ef,s__Mycobacterium_abscessus,1825,4070,75332,35524.0,79402,98.55,96.83,0.4473942721845797,0.05125815470643057,0.9487418452935694
s__Vibrio_parahaemolyticus--RS_GCF_900460535.1,851edd28-0da8-56e7-963d-57e6d6de141f,s__Vibrio_parahaemolyticus,1804,3962,164888,98573.0,168850,98.33,97.7,0.5837903464613562,0.023464613562333432,0.9765353864376666
s__Burkholderia_mallei--RS_GCF_000011705.1,3ff52948-39ec-513d-81ce-23750761c603,s__Burkholderia_mallei,1741,5149,63820,33297.0,68969,99.31,98.38,0.4827821195029651,0.07465672983514332,0.9253432701648566
s__Vibrio_cholerae--RS_GCF_000621645.1,b8f41ba8-984e-547d-b629-362b725a75f1,s__Vibrio_cholerae,1538,2930,85388,51188.0,88318,98.65,95.32,0.5795874000769945,0.03317557009896058,0.9668244299010395
s__Streptococcus_suis--RS_GCF_000294495.1,014983ad-cd20-5ba7-b72b-79c6e691f9be,s__Streptococcus_suis,1621,1531,42216,22448.0,43747,98.49,95.8,0.5131323290739936,0.034996685487004825,0.9650033145129951
s__Streptococcus_agalactiae--RS_GCF_000186445.1,8ffbe334-0056-5438-8046-d309fc3c657e,s__Streptococcus_agalactiae,1487,1565,29031,14373.0,30596,98.62,98.14,0.4697672898418094,0.051150477186560336,0.9488495228134397
s__Pseudomonas_E_viridiflava--RS_GCF_001642795.1,ab1312ea-67af-57bf-9ab1-1af76d01cbb3,s__Pseudomonas_E_viridiflava,1167,4524,58638,37856.0,63162,97.35,96.41,0.5993477090655774,0.07162534435261708,0.928374655647383
s__Staphylococcus_epidermidis--RS_GCF_006742205.1,fd56631d-01a9-5070-a40c-994402ff0ed1,s__Staphylococcus_epidermidis,1315,1936,51736,33443.0,53672,99.0,96.59,0.6230995677448203,0.036070949470860036,0.9639290505291399
s__Campylobacter_D_coli--RS_GCF_000254135.1,d91e0f96-a335-559a-b02d-d31ccc1533d6,s__Campylobacter_D_coli,1130,1420,26559,13253.0,27979,98.67,96.32,0.47367668608599306,0.05075234997676829,0.9492476500232317
s__Bordetella_pertussis--RS_GCF_000306945.1,0468b62c-307d-5875-8e29-a0c3748a88b3,s__Bordetella_pertussis,1019,3550,26476,13708.0,30026,99.45,95.13,0.45653766735495904,0.11823086658229534,0.8817691334177047
s__Wolbachia_pipientis--RS_GCF_021378375.1,e988fcde-a398-5364-9abf-3ccf9bc514f6,s__Wolbachia_pipientis,896,839,15587,6796.0,16426,98.6,95.96,0.41373432363326434,0.05107755996590771,0.9489224400340923
s__Neisseria_gonorrhoeae--RS_GCF_003315235.1,adc5cff8-59ad-53a5-ba83-48dea88048d8,s__Neisseria_gonorrhoeae,954,1776,18119,10593.0,19895,99.57,98.98,0.5324453380246293,0.08926866046745413,0.9107313395325458
s__Brucella_melitensis--RS_GCF_000007125.1,14f62b09-661a-54cb-9729-cbf6148c3272,s__Brucella_melitensis,844,2724,19156,9757.0,21880,99.7,97.51,0.44593235831809874,0.12449725776965265,0.8755027422303473
s__Francisella_tularensis--RS_GCF_000008985.1,2dbe3fa2-4c05-567a-8c6e-a56d3879311f,s__Francisella_tularensis,852,1834,11273,7223.0,13107,99.29,97.47,0.5510795757991913,0.1399252307927062,0.8600747692072939
s__Legionella_pneumophila--RS_GCF_000008485.1,926c0c47-740f-5f26-a5a4-4a001edbe129,s__Legionella_pneumophila,842,2423,19980,10176.0,22403,97.78,95.56,0.4542248805963487,0.10815515779136722,0.8918448422086328
s__Klebsiella_quasipneumoniae--RS_GCF_020525925.1,f9c30b0c-afff-5c6a-92b1-1cee9e22e55c,s__Klebsiella_quasipneumoniae,801,4104,74651,40667.0,78755,97.28,95.71,0.5163735635832646,0.05211097708082026,0.9478890229191798
s__Helicobacter_pylori--RS_GCF_900478295.1,98e7bd47-2925-5102-9663-393aef04f617,s__Helicobacter_pylori,786,1134,44747,25893.0,45881,95.73,95.2,0.5643512565114099,0.02471611342385737,0.9752838865761426
s__Lactiplantibacillus_plantarum--RS_GCF_014131735.1,b4e36480-7646-5e81-9740-dc22a2ddfa25,s__Lactiplantibacillus_plantarum,732,2368,40576,20188.0,42944,98.89,95.74,0.4701005961251863,0.05514157973174367,0.9448584202682563
s__Yersinia_pestis--RS_GCF_900460465.1,ae699787-0ea1-5953-bee7-448990171da1,s__Yersinia_pestis,685,3696,40183,17766.0,43879,99.8,97.1,0.4048861642243442,0.08423163700175483,0.9157683629982452
s__Bacillus_velezensis--RS_GCF_001461825.1,fe24631f-7aa4-50b2-b7e0-e600567ddf8a,s__Bacillus_velezensis,647,3295,34330,21864.0,37625,98.13,97.33,0.5811029900332226,0.08757475083056479,0.9124252491694352
s__Klebsiella_variicola--RS_GCF_000828055.2,ec477a13-6cf7-53ea-8291-e57a2b649996,s__Klebsiella_variicola,652,4484,71251,40660.0,75735,98.96,96.87,0.53687198785238,0.05920644352016901,0.940793556479831
s__Bacillus_A_bombysepticus--RS_GCF_006384875.1,7d178397-2f1e-5276-985f-339aec1ee6b6,s__Bacillus_A_bombysepticus,622,4352,79200,42862.0,83552,98.47,97.53,0.5129978935273841,0.052087322864802756,0.9479126771351972
s__Helicobacter_pylori_C--RS_GCF_000277405.1,89315e37-9a9a-5cf5-9a5a-2179bed8963b,s__Helicobacter_pylori_C,609,1178,31530,18007.0,32708,96.41,95.23,0.5505380946557417,0.036015653662712484,0.9639843463372875
s__Bacillus_subtilis--RS_GCF_000009045.1,ebc7a93a-12ec-5742-9ac0-7efc928c803d,s__Bacillus_subtilis,559,3517,37076,22228.0,40593,98.63,95.03,0.5475820954351736,0.08664055379006233,0.9133594462099377
s__Citrobacter_freundii--RS_GCF_011064845.1,f2da0fec-483b-5b3c-a67e-c1d52fa8bc8d,s__Citrobacter_freundii,574,3815,71203,38375.0,75018,98.72,97.4,0.5115438961315951,0.05085446159588365,0.9491455384041163
s__Haemophilus_influenzae--RS_GCF_001457655.1,3acb42ba-a362-5720-baa1-591422612c5c,s__Haemophilus_influenzae,567,1401,13072,6325.0,14473,97.83,97.02,0.43702065915843297,0.0968009396807849,0.903199060319215
s__Bifidobacterium_longum--RS_GCF_000196555.1,0914bd6e-56c0-5aff-9a17-4fffdd65b331,s__Bifidobacterium_longum,540,1357,33561,18402.0,34918,98.48,95.59,0.5270061286442522,0.03886247780514348,0.9611375221948565
s__Proteus_mirabilis--RS_GCF_000160755.1,cb4e34c1-8816-5d8d-926d-7fe39a136e8c,s__Proteus_mirabilis,521,2917,42745,25873.0,45662,98.91,96.5,0.5666199465638825,0.06388244054136918,0.9361175594586308
s__Staphylococcus_haemolyticus--RS_GCF_006094395.1,18cd728d-218b-563f-a103-cbf50888bcad,s__Staphylococcus_haemolyticus,513,1956,27853,17233.0,29809,98.6,96.62,0.5781139924183971,0.06561776644637525,0.9343822335536247
s__Streptococcus_pyogenes--RS_GCF_002055535.1,acb19db0-ba97-5a4e-8803-5e1db9a3a69c,s__Streptococcus_pyogenes,2082,1394,21235,11137.0,22629,98.85,98.36,0.49215608290247026,0.06160236864200804,0.9383976313579919
s__Neisseria_meningitidis--RS_GCF_900638555.1,50ff987e-0032-571d-9cfb-08e37334b2af,s__Neisseria_meningitidis,2121,1427,34542,17384.0,35969,97.79,97.16,0.48330506825321806,0.03967305179460091,0.9603269482053991
s__Listeria_monocytogenes--RS_GCF_900187225.1,20adf934-9676-560f-99d0-fdb9eccf8644,s__Listeria_monocytogenes,2212,2602,29548,17825.0,32150,99.04,95.98,0.5544323483670296,0.08093312597200622,0.9190668740279938
s__Enterococcus_faecalis--RS_GCF_000392875.1,b8686104-44ba-5405-8026-5e7f9baf61d9,s__Enterococcus_faecalis,2250,2171,66620,35089.0,68791,98.68,96.8,0.5100812606300242,0.03155936096291666,0.9684406390370833
s__Campylobacter_D_jejuni--RS_GCF_001457695.1,214345f9-13dc-5721-a690-7eb71657ff30,s__Campylobacter_D_jejuni,2313,1350,50007,24431.0,51357,97.52,95.69,0.4757092509297661,0.02628658216017291,0.9737134178398271
s__Enterobacter_hormaechei_A--RS_GCF_001729745.1,e74f084b-ce4d-5ca6-8340-e906e3f3a380,s__Enterobacter_hormaechei_A,2453,3574,153463,95270.0,157037,96.68,95.22,0.6066723128944134,0.022758967631831988,0.9772410323681681
s__Enterococcus_B_faecium--RS_GCF_001544255.1,db45a3f0-5f46-5e23-bc04-4c4c20f3bf17,s__Enterococcus_B_faecium,2533,1971,73424,39204.0,75395,99.3,98.03,0.5199814311293852,0.02614231712978314,0.9738576828702169
s__Clostridioides_difficile--RS_GCF_001077535.1,e6227692-303b-50c8-997f-3f4590b60e76,s__Clostridioides_difficile,2604,3078,95857,55410.0,98935,98.85,95.94,0.560064688937181,0.031111335725476322,0.9688886642745237
