gtdb_species_clade_id	n_genomes_with_emb	total_emb_variance	mean_emb_variance	phb_status	has_phaC	has_complete_pathway	gtdb_phylum	PHB status
s__MAG-120531_sp000173115--GB_GCA_000173115.1	13	0.1934587852929026	0.0030227935202016033	precursors_only	0	0	Bacteroidota	phaC-
s__MAG-121220-bin8_sp012959395--GB_GCA_012959395.1	12	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-
s__MAG-121220-bin8_sp905479415--GB_GCA_905479415.1	7	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-
s__MGDU01_sp001790815--GB_GCA_001790815.1	6	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__MGIIa-L1_sp000246735--GB_GCA_000246735.1	5	0.01438007475184019	0.00022468866799750298	precursors_only	0	0	Thermoplasmatota	phaC-
s__MGIIa-L1_sp018662825--GB_GCA_018662825.1	8	0.009630051949431399	0.0001504695617098656	precursors_only	0	0	Thermoplasmatota	phaC-
s__MGIIa-L1_sp018701175--GB_GCA_018701175.1	5	0.0	0.0	precursors_only	0	0	Thermoplasmatota	phaC-
s__MGIIb-O2_sp002494975--GB_GCA_002494975.1	16	0.010693137365408063	0.000167080271334501	precursors_only	0	0	Thermoplasmatota	phaC-
s__MGIIb-O2_sp002499785--GB_GCA_018654845.1	14	0.00546012010224863	8.531437659763485e-05	precursors_only	0	0	Thermoplasmatota	phaC-
s__MGIIb-O3_sp002503285--GB_GCA_002503285.1	7	0.010271481965600135	0.00016049190571250211	precursors_only	0	0	Thermoplasmatota	phaC-
s__MPNP01_sp009842205--GB_GCA_009842205.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__MS024-2A_sp008081175--GB_GCA_008081175.1	7	0.35909532154476115	0.005610864399136893	absent	0	0	Bacteroidota	phaC-
s__MS024-2A_sp018646605--GB_GCA_018646605.1	12	0.028748933972928416	0.0004492020933270065	precursors_only	0	0	Bacteroidota	phaC-
s__MVYY01_sp002068215--GB_GCA_018433525.1	10	0.5209906591234693	0.008140479048804208	precursors_only	0	0	Bacteroidota	phaC-
s__MWFE01_sp002071445--GB_GCA_002071445.1	9	0.4995407524688551	0.007805324257325861	precursors_only	0	0	Bacteroidota	phaC-
s__Mammaliicoccus_fleurettii--RS_GCF_003970575.1	15	0.0	0.0	precursors_only	0	0	Bacillota	phaC-
s__Mammaliicoccus_lentus--RS_GCF_002902755.1	25	0.17961470031482185	0.0028064796924190914	precursors_only	0	0	Bacillota	phaC-
s__Mammaliicoccus_sciuri--RS_GCF_002901825.1	41	0.4547765710028217	0.007105883921919089	precursors_only	0	0	Bacillota	phaC-
s__Mannheimia_haemolytica--RS_GCF_004342115.1	5	0.8468448789050718	0.013231951232891746	absent	0	0	Pseudomonadota	phaC-
s__Marinobacter_nauticus--RS_GCF_003634635.1	17	0.4510584849078521	0.007047788826685189	complete	1	1	Pseudomonadota	phaC+
s__Marinobacter_salsuginis--RS_GCF_009617755.1	5	0.7188563056044399	0.011232129775069374	complete	1	1	Pseudomonadota	phaC+
s__Marinobacter_sp023311895--RS_GCF_023311895.1	8	0.007581170022243601	0.00011845578159755627	complete	1	1	Pseudomonadota	phaC+
s__Marinomonas_polaris--RS_GCF_900129155.1	5	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-
s__Marisimplicoccus_framensis--GB_GCA_905182065.1	8	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-
s__Marisimplicoccus_sp014239615--GB_GCA_018646865.1	16	0.004771784062873393	7.455912598239677e-05	precursors_only	0	0	Bacteroidota	phaC-
s__Marivita_cryptomonadis--RS_GCF_002115725.1	15	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__MedAcidi-G2B_sp012959995--GB_GCA_012959995.1	16	0.004771784062873394	7.455912598239679e-05	precursors_only	0	0	Actinomycetota	phaC-
s__Mediterraneibacter_faecis--GB_GCA_001312505.1	16	0.48878792653457104	0.0076373113521026725	precursors_only	0	0	Bacillota_A	phaC-
s__Mediterraneibacter_lactaris--GB_GCA_025152405.1	10	0.46999291618731637	0.007343639315426818	absent	0	0	Bacillota_A	phaC-
s__Mediterraneibacter_torques--RS_GCF_000153925.1	15	0.4089938906335506	0.0063905295411492286	precursors_only	0	0	Bacillota_A	phaC-
s__Megamonas_funiformis--RS_GCF_010669225.1	15	0.443600740916017	0.006931261576812765	precursors_only	0	0	Bacillota_C	phaC-
s__Megasphaera_elsdenii--RS_GCF_003010495.1	14	0.40175000857738524	0.006277343884021644	precursors_only	0	0	Bacillota_C	phaC-
s__Megasphaera_massiliensis--RS_GCF_000455225.1	5	0.3576256408695484	0.005587900638586694	precursors_only	0	0	Bacillota_C	phaC-
s__Megasphaera_sp000417505--RS_GCF_000417505.1	15	0.48883357504950403	0.0076380246101485005	complete	1	1	Bacillota_C	phaC+
s__Megasphaera_sp001546855--RS_GCF_001546855.1	6	0.33725280729819007	0.00526957511403422	precursors_only	0	0	Bacillota_C	phaC-
s__Merdisoma_sp011959465--GB_GCA_910575725.1	8	0.23859829052579545	0.003728098289465554	precursors_only	0	0	Bacillota_A	phaC-
s__Merdisoma_sp910576325--GB_GCA_910576325.1	7	0.13761605610450284	0.002150250876632857	absent	0	0	Bacillota_A	phaC-
s__Mesorhizobium_australicum--RS_GCF_000230995.2	8	0.08103898874642994	0.0012662341991629678	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_mediterraneum_A--RS_GCF_002284565.1	15	0.3385310882611544	0.005289548254080538	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_muleiense--RS_GCF_900099905.1	55	0.3859203846467075	0.006030006010104805	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_opportunistum--RS_GCF_000176035.2	7	0.5081127999164942	0.007939262498695221	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp002294725--RS_GCF_002294725.1	14	0.03496582239138625	0.0005463409748654102	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp002294945--RS_GCF_003952525.1	7	0.16630441880129582	0.002598506543770247	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp002294985--RS_GCF_002294985.1	65	0.17254666646670203	0.002696041663542219	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp003952385--RS_GCF_003952385.1	8	0.17809277378317573	0.0027826995903621208	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp003952425--RS_GCF_003952425.1	31	0.14122183018112444	0.0022065910965800694	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp003952465--RS_GCF_003952465.1	6	0.29228446289009036	0.004566944732657662	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp003952485--RS_GCF_003952485.1	7	0.06416793128708101	0.0010026239263606408	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp003952505--RS_GCF_003952505.1	17	0.11586661232704726	0.0018104158176101134	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp003996995--RS_GCF_003996995.1	19	0.5927350726097453	0.009261485509527271	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004017275--GB_GCA_004017275.1	5	0.08953452773432194	0.0013989769958487803	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004017535--GB_GCA_004017535.1	7	0.16689745629830866	0.0026077727546610727	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004020105--RS_GCF_016756595.1	9	0.287914260899698	0.0044986603265577815	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004020315--GB_GCA_004020315.1	5	0.16074358328064614	0.002511618488760096	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004020365--GB_GCA_004020365.1	8	0.12315937558398037	0.0019243652434996932	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004020545--GB_GCA_004020545.1	8	0.08436918262646688	0.001318268478538545	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004020645--GB_GCA_004020645.1	22	0.12722825271642701	0.001987941448694172	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004020875--GB_GCA_004020875.1	12	0.03963584574204596	0.0006193100897194682	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004022705--RS_GCF_004022705.2	20	0.220850331137175	0.0034507864240183594	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004791025--RS_GCF_004791025.1	23	0.259855026865735	0.004060234794777109	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004791165--RS_GCF_004791165.1	21	0.28900733575141546	0.004515739621115867	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004791255--GB_GCA_004791255.1	5	0.1331412434424137	0.002080331928787714	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp004791585--RS_GCF_004791585.1	22	0.41263095422691615	0.006447358659795565	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_sp006442685--RS_GCF_006442975.2	13	0.052655814432782874	0.0008227471005122324	complete	1	1	Pseudomonadota	phaC+
s__Mesorhizobium_wenxiniae--RS_GCF_002284535.1	64	0.3501525704513759	0.005471133913302748	complete	1	1	Pseudomonadota	phaC+
s__Mesosutterella_multiformis--RS_GCF_003402575.1	6	0.397973271163637	0.006218332361931828	absent	0	0	Pseudomonadota	phaC-
s__Mesotoga_infera_B--RS_GCF_900157305.1	8	0.4017428206153122	0.006277231572114253	precursors_only	0	0	Thermotogota	phaC-
s__Mesotoga_prima--RS_GCF_000147715.2	6	0.5136833578735822	0.008026302466774722	precursors_only	0	0	Thermotogota	phaC-
s__Methanarcanum_hacksteinii--GB_GCA_006954405.1	6	0.8042673092692891	0.012566676707332643	precursors_only	0	0	Thermoplasmatota	phaC-
s__Methanobacterium_A_sp002067325--GB_GCA_002067325.1	7	0.5673150215738372	0.008864297212091206	precursors_only	0	0	Methanobacteriota	phaC-
s__Methanobacterium_B_sp003158115--GB_GCA_003158115.1	5	0.009643666760746154	0.00015068229313665866	precursors_only	0	0	Methanobacteriota	phaC-
s__Methanobacterium_formicicum--RS_GCF_001316325.1	5	0.829779470303052	0.012965304223485187	precursors_only	0	0	Methanobacteriota	phaC-
s__Methanobacterium_subterraneum--RS_GCF_002813695.1	5	0.6465721701033755	0.010102690157865243	precursors_only	0	0	Methanobacteriota	phaC-
s__Methanobrevibacter_A_smithii--RS_GCF_000016525.1	12	0.5970567595472953	0.00932901186792649	precursors_only	0	0	Methanobacteriota	phaC-
s__Methanoculleus_sp002497965--GB_GCA_002497965.1	7	0.16394833496165812	0.002561692733775908	precursors_only	0	0	Halobacteriota	phaC-
s__Methanofastidiosum_sp001587595--GB_GCA_001587595.1	5	0.16324626864807845	0.002550722947626226	precursors_only	0	0	Methanobacteriota_B	phaC-
s__Methanohalophilus_euhalobius--RS_GCF_900215215.1	6	0.35818514371559457	0.005596642870556165	precursors_only	0	0	Halobacteriota	phaC-
s__Methanomethylophilus_sp001481295--RS_GCF_001481295.1	5	0.6261342847385435	0.009783348199039742	precursors_only	0	0	Thermoplasmatota	phaC-
s__Methanosarcina_mazei--RS_GCF_000970205.1	63	0.22133204659312627	0.003458313228017598	precursors_only	0	0	Halobacteriota	phaC-
s__Methanosarcina_sp000979455--RS_GCF_000979455.1	7	0.08684488044117697	0.0013569512568933901	precursors_only	0	0	Halobacteriota	phaC-
s__Methanothrix_A_harundinacea_D--GB_GCA_001509375.1	9	0.3886354428645238	0.006072428794758184	precursors_only	0	0	Halobacteriota	phaC-
s__Methanothrix_A_sp001602645--GB_GCA_001602645.1	7	0.5812722237284698	0.00908237849575734	precursors_only	0	0	Halobacteriota	phaC-
s__Methanothrix_soehngenii--RS_GCF_000204415.1	10	0.3170838845444921	0.004954435696007689	precursors_only	0	0	Halobacteriota	phaC-
s__Methanothrix_sp016706325--GB_GCA_016706325.1	5	0.5527920935368987	0.008637376461514043	precursors_only	0	0	Halobacteriota	phaC-
s__Methylobacterium_extorquens--RS_GCF_900234795.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__Methylobacterium_radiotolerans--RS_GCF_000019725.1	5	0.826018052279893	0.012906532066873328	complete	1	1	Pseudomonadota	phaC+
s__Methylobacterium_sp001423295--RS_GCF_001423295.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__Methylobacterium_sp001424705--RS_GCF_001424705.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__Methyloceanibacter_sp003135455--GB_GCA_003135455.1	5	0.004095246341275892	6.398822408243582e-05	complete	1	1	Pseudomonadota	phaC+
s__Methylocystis_sp002412985--GB_GCA_002412985.1	6	0.16581465854731067	0.0025908540398017293	complete	1	1	Pseudomonadota	phaC+
s__Methylocystis_sp003134075--GB_GCA_003134075.1	6	0.004705339543642845	7.352093036941946e-05	complete	1	1	Pseudomonadota	phaC+
s__Methylomonas_sp002929135--GB_GCA_002929135.1	5	0.6646228484931038	0.010384732007704747	absent	0	0	Pseudomonadota	phaC-
s__Methyloprofundus_sp012960135--GB_GCA_012960135.1	7	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-
s__Methylopumilus_planktonicus--RS_GCF_000981505.1	8	0.028125752888890354	0.0004394648888889118	absent	0	0	Pseudomonadota	phaC-
s__Methylopumilus_universalis--RS_GCF_006365315.1	32	0.06826108784410619	0.0010665794975641592	absent	0	0	Pseudomonadota	phaC-
s__Methyloversatilis_discipulorum_A--RS_GCF_000385375.1	5	0.7916853257790535	0.01237008321529771	complete	1	1	Pseudomonadota	phaC+
s__Microbacterium_esteraromaticum_C--RS_GCF_017303215.1	6	0.39653329318206276	0.006195832705969731	precursors_only	0	0	Actinomycetota	phaC-
s__Microbacterium_ginsengisoli--RS_GCF_000956535.1	7	0.7824915606138414	0.012226430634591272	precursors_only	0	0	Actinomycetota	phaC-
s__Microbacterium_sp001897105--GB_GCA_017306415.1	6	0.3334910627195735	0.005210797854993336	precursors_only	0	0	Actinomycetota	phaC-
s__Microbacterium_sp023149035--RS_GCF_023149035.1	8	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-
s__Micrococcus_luteus--RS_GCF_000023205.1	32	0.7358645239763114	0.011497883187129866	precursors_only	0	0	Actinomycetota	phaC-
s__Microcoleus_sp004292745--GB_GCA_004292745.1	6	0.2519497814085056	0.0039367153345079	accessory_only	0	0	Cyanobacteriota	phaC-
s__Microcoleus_sp004292955--GB_GCA_004292955.1	47	0.34229961738670894	0.005348431521667327	absent	0	0	Cyanobacteriota	phaC-
s__Microcoleus_sp004293365--GB_GCA_004293365.1	11	0.17305087494840043	0.002703919921068757	accessory_only	0	0	Cyanobacteriota	phaC-
s__Microcystis_aeruginosa--RS_GCF_000010625.1	35	0.1797371073248927	0.0028083923019514485	complete	1	1	Cyanobacteriota	phaC+
s__Microcystis_aeruginosa_C--RS_GCF_000981785.2	23	0.1623224775663385	0.002536288711974039	complete	1	1	Cyanobacteriota	phaC+
s__Microcystis_panniformis--RS_GCF_014698335.1	11	0.6665393340817645	0.01041467709502757	complete	1	1	Cyanobacteriota	phaC+
s__Microcystis_panniformis_A--GB_GCA_001264245.1	27	0.21304671810331555	0.0033288549703643054	complete	1	1	Cyanobacteriota	phaC+
s__Microcystis_sp000297435--RS_GCF_000297435.1	6	0.48912356434655374	0.007642555692914902	complete	1	1	Cyanobacteriota	phaC+
s__Microcystis_sp002282935--GB_GCA_002282935.1	62	0.102258684959268	0.0015977919524885625	complete	1	1	Cyanobacteriota	phaC+
s__Microcystis_wesenbergii--RS_GCF_014696875.1	8	0.09559193763503256	0.0014936240255473837	complete	1	1	Cyanobacteriota	phaC+
s__Micromonospora_chalcea--RS_GCF_002926165.1	10	0.6262786157711906	0.009785603371424853	precursors_only	0	0	Actinomycetota	phaC-
s__Microthrix_subdominans--GB_GCA_016719385.1	5	0.12148581136660971	0.0018982158026032768	complete	1	1	Actinomycetota	phaC+
s__Mitsuokella_jalaludinii--RS_GCF_000702905.1	6	0.6785175984353228	0.010601837475551918	precursors_only	0	0	Bacillota_C	phaC-
s__Mixta_calida--RS_GCF_002953215.1	6	0.4493515359619674	0.007021117749405741	absent	0	0	Pseudomonadota	phaC-
s__Mobilitalea_sp023423045--GB_GCA_023423045.1	6	0.40898459576927454	0.006390384308894915	precursors_only	0	0	Bacillota_A	phaC-
s__Mogibacterium_diversum--RS_GCF_002998925.1	11	0.16308979665165435	0.0025482780726820992	absent	0	0	Bacillota_A	phaC-
s__Moorena_producens--RS_GCF_000211815.1	6	0.3036776750947849	0.004744963673356014	precursors_only	0	0	Cyanobacteriota	phaC-
s__Moraxella_A_cinereus--GB_GCA_014647715.1	13	0.05657962998240948	0.0008840567184751481	complete	1	1	Pseudomonadota	phaC+
s__Moraxella_catarrhalis--RS_GCF_001632285.1	22	0.4317927385197352	0.006746761539370863	precursors_only	0	0	Pseudomonadota	phaC-
s__Moraxella_lacunata--RS_GCF_002027545.1	5	0.1988535511436473	0.003107086736619489	complete	1	1	Pseudomonadota	phaC+
s__Morganella_morganii--RS_GCF_019243775.1	30	0.7175656103724647	0.01121196266206976	precursors_only	0	0	Pseudomonadota	phaC-
s__Muribaculum_intestinale--RS_GCF_002201515.1	6	0.4896115290973318	0.007650180142145809	precursors_only	0	0	Bacteroidota	phaC-
s__Mycobacterium_abscessus--RS_GCF_000069185.1	267	0.33992031034430914	0.00531125484912983	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_avium--RS_GCF_009741445.1	50	0.39758098682788556	0.006212202919185712	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_chelonae--RS_GCF_001632805.1	12	0.16304618064039644	0.0025475965725061944	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_colombiense_B--RS_GCF_001953985.1	7	0.0	0.0	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_europaeum_A--RS_GCF_003284975.1	5	0.39719956967523856	0.0062062432761756025	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_fortuitum--RS_GCF_022179545.1	10	0.507033984711004	0.007922406011109438	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_gordonae--RS_GCF_002101675.1	7	0.7001410411969209	0.010939703768701889	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_intracellulare--RS_GCF_000277125.1	17	0.6855427166861683	0.01071160494822138	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_kansasii--RS_GCF_000157895.3	22	0.6686490521449026	0.010447641439764102	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_marinum--RS_GCF_003391395.1	6	0.7512349443010204	0.011738046004703444	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_phocaicum--RS_GCF_010731115.1	5	0.8046182553973977	0.01257216024058434	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_senegalense--RS_GCF_019645875.1	6	0.4375070041943703	0.0068360469405370355	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_smegmatis--RS_GCF_001457595.1	17	0.09975028458706697	0.0015585981966729215	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_sp003165155--GB_GCA_003165155.1	10	0.0032057300382089425	5.0089531847014726e-05	complete	1	1	Actinomycetota	phaC+
s__Mycobacterium_tuberculosis--RS_GCF_000195955.2	2555	0.35658271420407617	0.00557160490943869	complete	1	1	Actinomycetota	phaC+
s__Mycoplasma_capricolum--RS_GCF_000012765.1	16	0.7714212686704016	0.012053457322975025	absent	0	0	Bacillota	phaC-
s__Mycoplasmoides_pneumoniae--RS_GCF_001272835.1	60	0.5727905277295854	0.008949851995774772	absent	0	0	Bacillota	phaC-
s__Mycoplasmopsis_bovis--RS_GCF_000183385.1	7	0.5763937706235476	0.00900615266599293	precursors_only	0	0	Bacillota	phaC-
s__NS-7_sp020028195--GB_GCA_020028195.1	15	0.08368739546054127	0.0013076155540709573	complete	1	1	Nitrospirota	phaC+
s__NSJ-51_sp900549795--RS_GCF_014287895.1	5	0.6264090745553599	0.009787641789927498	precursors_only	0	0	Bacillota_A	phaC-
s__Nanopelagicus_sp001437855--GB_GCA_001437855.1	12	0.19713269024486046	0.0030801982850759448	precursors_only	0	0	Actinomycetota	phaC-
s__Nanopelagicus_sp009698515--GB_GCA_009698515.1	6	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-
s__Nanosynbacter_sp007845355--GB_GCA_007845355.1	6	0.37244823397761007	0.005819503655900157	accessory_only	0	0	Patescibacteria	phaC-
s__Natronogracilivirgula_saccharolytica--RS_GCF_017921895.1	5	0.32668498788778305	0.00510445293574661	precursors_only	0	0	Bacteroidota	phaC-
s__Negativicoccus_succinicivorans--RS_GCF_014207605.1	9	0.12539761667654536	0.0019593377605710213	precursors_only	0	0	Bacillota_C	phaC-
s__Neisseria_gonorrhoeae--RS_GCF_003315235.1	293	0.5936022723666815	0.009275035505729399	precursors_only	0	0	Pseudomonadota	phaC-
s__Neisseria_meningitidis--RS_GCF_900638555.1	426	0.7739097398381045	0.012092339684970383	precursors_only	0	0	Pseudomonadota	phaC-
s__Neisseria_sp000186165--RS_GCF_013267835.1	5	0.373114620134669	0.005829915939604203	absent	0	0	Pseudomonadota	phaC-
s__Neobacillus_sp018613065--RS_GCF_018613065.1	5	0.0633168001017574	0.0009893250015899594	complete	1	1	Bacillota	phaC+
s__Nitratireductor_aquimarinus--RS_GCF_017255295.1	13	0.4733091700954069	0.007395455782740733	complete	1	1	Pseudomonadota	phaC+
s__Nitrogeniibacter_halophilus--RS_GCF_007625205.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+
s__Nitrosarchaeum_sp002737445--GB_GCA_002737445.1	5	0.10561905045938548	0.0016502976634278981	complete	1	1	Thermoproteota	phaC+
s__Nitrosarchaeum_sp004297665--GB_GCA_004297665.1	5	0.3653765620701912	0.0057090087823467375	complete	1	1	Thermoproteota	phaC+
s__Nitrosopelagicus_sp018647405--GB_GCA_018647405.1	12	0.0	0.0	complete	1	1	Thermoproteota	phaC+
s__Nitrosopelagicus_sp018691945--GB_GCA_018691945.1	5	0.0	0.0	complete	1	1	Thermoproteota	phaC+
s__Nitrosopumilus_limneticus--GB_GCA_022117465.1	8	0.181689483828194	0.0028388981848155312	complete	1	1	Thermoproteota	phaC+
s__Nitrosopumilus_sp018657375--GB_GCA_018657375.1	5	0.0	0.0	complete	1	1	Thermoproteota	phaC+
s__Nitrosopumilus_sp018674605--GB_GCA_018674605.1	12	0.005991697813266746	9.362027833229291e-05	complete	1	1	Thermoproteota	phaC+
s__Nitrosotalea_sp001917995--GB_GCA_001917995.1	5	0.0	0.0	complete	1	1	Thermoproteota	phaC+
s__Nitrospira_A_sp001567445--GB_GCA_015709715.1	7	0.7128807662144716	0.011138761972101119	precursors_only	0	0	Nitrospirota	phaC-
s__Nitrospira_A_sp009594855--GB_GCA_016788885.1	6	0.45265709944686006	0.007072767178857188	precursors_only	0	0	Nitrospirota	phaC-
s__Nitrospira_A_sp900170025--RS_GCF_900170025.1	7	0.29367176689720853	0.004588621357768883	precursors_only	0	0	Nitrospirota	phaC-
s__Nitrosymbiomonas_sp001567425--GB_GCA_015709495.1	12	0.6569016769601064	0.010264088702501662	precursors_only	0	0	Armatimonadota	phaC-
s__Nitrotoga_sp002470125--GB_GCA_002470125.1	6	0.0202746694948664	0.0003167917108572875	accessory_only	0	0	Pseudomonadota	phaC-
s__Nocardia_nova--RS_GCF_001613005.1	8	0.3726802979181758	0.005823129654971497	complete	1	1	Actinomycetota	phaC+
s__Nodosilinea_sp007135385--GB_GCA_007135385.1	7	0.23506478758528743	0.003672887306020116	precursors_only	0	0	Cyanobacteriota	phaC-
s__O2-12-FULL-42-9_sp001777665--GB_GCA_001777665.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__OLB10_sp001567275--GB_GCA_001567275.1	9	0.6099747870151828	0.009530856047112232	precursors_only	0	0	Bacteroidota	phaC-
s__OLB11_sp016711825--GB_GCA_016711825.1	6	0.16973908403027604	0.002652173187973063	complete	1	1	Bacteroidota	phaC+
s__OLB13_sp001567485--GB_GCA_001567485.1	11	0.5887449938202247	0.009199140528441011	precursors_only	0	0	Chloroflexota	phaC-
s__OLB14_sp900696595--GB_GCA_900696595.1	7	0.6405569294338513	0.010008702022403927	precursors_only	0	0	Chloroflexota	phaC-
s__OLB16_sp001567115--GB_GCA_001567115.1	9	0.6238866172554578	0.009748228394616528	precursors_only	0	0	OLB16	phaC-
s__OLB17_sp016720705--GB_GCA_016720705.1	5	0.18146046938340088	0.0028353198341156387	precursors_only	0	0	Acidobacteriota	phaC-
s__OLB4_sp002050165--GB_GCA_002050165.1	9	0.6230666361009807	0.009735416189077823	precursors_only	0	0	Bacteroidota	phaC-
s__OLB6_sp001567175--GB_GCA_015709655.1	10	0.5853557977452755	0.009146184339769929	precursors_only	0	0	Bacteroidota	phaC-
s__OLB8_sp001567405--GB_GCA_013414645.1	9	0.4721122914272588	0.007376754553550919	precursors_only	0	0	Bacteroidota	phaC-
s__OLB8_sp016711705--GB_GCA_016711705.1	11	0.18436055862632467	0.002880633728536323	precursors_only	0	0	Bacteroidota	phaC-
s__OLB9_sp016715245--GB_GCA_016715245.1	10	0.18410021418788652	0.002876565846685727	precursors_only	0	0	Bacteroidota	phaC-
s__OLB9_sp016717105--GB_GCA_016717105.1	7	0.19895761922563932	0.0031087128004006143	precursors_only	0	0	Bacteroidota	phaC-
s__OPU3-GD-OMZ_sp001901525--GB_GCA_001901525.1	17	0.028336533085197874	0.0004427583294562168	precursors_only	0	0	Pseudomonadota	phaC-
s__OXYB2-FULL-41-6_sp001773215--GB_GCA_001773215.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-
s__Obscuribacter_phosphatis--GB_GCA_001899315.1	6	0.5274498925419175	0.008241404570967462	precursors_only	0	0	Cyanobacteriota	phaC-
s__Obscuribacter_sp016718315--GB_GCA_016718315.1	7	0.24343345211531767	0.0038036476893018385	precursors_only	0	0	Cyanobacteriota	phaC-
s__Oceanobacillus_caeni--RS_GCF_019037185.1	8	0.1820942742347002	0.0028452230349171907	precursors_only	0	0	Bacillota	phaC-
s__Ochrobactrum_A_pseudogrignonensis--RS_GCF_002252525.1	5	0.8888477265901527	0.013888245727971135	complete	1	1	Pseudomonadota	phaC+
s__Ochrobactrum_anthropi--RS_GCF_000017405.1	9	0.780594310644116	0.012196786103814312	complete	1	1	Pseudomonadota	phaC+
s__Odoribacter_splanchnicus--RS_GCF_000190535.1	15	0.37288306409461597	0.0058262978764783745	precursors_only	0	0	Bacteroidota	phaC-
s__Oenococcus_oeni--RS_GCF_000372485.1	6	0.0	0.0	complete	1	1	Bacillota	phaC+
s__Okeania_hirsuta--RS_GCF_003838195.1	6	0.13616276248768627	0.002127543163870098	absent	0	0	Cyanobacteriota	phaC-
s__Oliverpabstia_intestinalis--RS_GCF_009696065.1	9	0.647762024554519	0.01012128163366436	synthase_only	1	0	Bacillota_A	phaC+
s__Onthomorpha_sp004551865--GB_GCA_004551865.1	20	0.26537460558858267	0.004146478212321604	precursors_only	0	0	Bacteroidota	phaC-
s__Onthovivens_sp016302065--GB_GCA_016302065.1	8	0.0	0.0	absent	0	0	Bacillota	phaC-
s__Oscillibacter_ruminantium--RS_GCF_000307265.1	8	0.3793394958404498	0.005927179622507028	precursors_only	0	0	Bacillota_A	phaC-
s__PCYB01_sp018676855--GB_GCA_018676855.1	5	0.0	0.0	absent	0	0	Nanoarchaeota	phaC-
s__PHOS-HE28_sp002396605--GB_GCA_016700415.1	7	0.14877500501371238	0.002324609453339256	precursors_only	0	0	Bacteroidota	phaC-
s__PHOS-HE28_sp016703105--GB_GCA_016703105.1	6	0.16566664207624843	0.0025885412824413817	precursors_only	0	0	Bacteroidota	phaC-
